PRISM Time Series Data
Location:  Lat: 37.2316   Lon: -121.6948   Elev: 380m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2017-01-01 - 2021-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2022-Jan-29
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2020-03-31,0.00,8.4,12.2,16.0
2020-04-01,0.00,7.3,12.0,16.7
2020-04-02,0.00,6.1,9.7,13.3
2020-04-03,0.00,5.1,10.0,14.9
2020-04-04,0.00,5.5,10.1,14.7
2020-04-05,16.50,5.7,8.5,11.4
2020-04-06,35.78,5.0,7.1,9.2
2020-04-07,7.16,3.9,6.5,9.0
2020-04-08,0.00,3.5,9.0,14.6
2020-04-09,0.00,8.0,11.9,15.7
2020-04-10,2.21,9.1,11.3,13.5
2020-04-11,0.00,8.5,12.2,15.8
2020-04-12,0.00,8.5,11.9,15.3
2020-04-13,0.00,8.5,12.4,16.3
2020-04-14,0.00,7.9,14.0,20.1
2020-04-15,0.00,10.8,16.3,21.7
2020-04-16,0.00,9.1,17.0,24.8
2020-04-17,0.00,9.1,12.9,16.7
2020-04-18,0.00,9.2,12.3,15.4
2020-04-19,0.00,8.0,12.3,16.7
2020-04-20,0.00,7.9,12.5,17.1
2020-04-21,0.00,8.5,11.5,14.4
2020-04-22,0.00,8.3,13.3,18.3
2020-04-23,0.00,10.0,16.0,22.0
2020-04-24,0.00,11.5,17.0,22.5
2020-04-25,0.00,14.0,20.2,26.4
2020-04-26,0.00,13.4,19.8,26.3
2020-04-27,0.00,10.3,16.2,22.0
2020-04-28,0.00,9.9,15.9,22.0
2020-04-29,0.00,13.1,20.0,26.8
2020-04-30,0.00,10.0,14.6,19.1
2020-05-01,0.00,8.7,15.0,21.4
2020-05-02,0.00,8.5,14.7,20.9
2020-05-03,0.00,9.6,14.6,19.6
2020-05-04,0.00,6.7,12.5,18.3
2020-05-05,0.00,7.5,16.3,25.0
2020-05-06,0.00,8.3,15.4,22.5
2020-05-07,0.00,8.8,17.0,25.2
2020-05-08,0.00,12.9,21.5,30.0
2020-05-09,0.00,14.6,23.2,31.8
2020-05-10,0.00,10.4,18.0,25.6
2020-05-11,0.00,10.1,15.7,21.3
2020-05-12,0.40,10.3,16.0,21.8
2020-05-13,0.82,8.6,12.1,15.5
2020-05-14,0.79,8.1,13.3,18.4
2020-05-15,0.00,10.4,14.6,18.8
2020-05-16,0.00,10.2,15.2,20.2
2020-05-17,0.00,10.5,16.3,22.1
2020-05-18,12.92,11.7,15.4,19.0
2020-05-19,2.52,8.9,12.4,16.0
2020-05-20,0.00,8.7,12.9,17.1
2020-05-21,0.00,8.6,14.1,19.6
2020-05-22,0.00,9.0,16.4,23.9
2020-05-23,0.00,9.0,15.0,21.0
2020-05-24,0.00,10.5,17.5,24.4
2020-05-25,0.00,12.5,20.9,29.2
2020-05-26,0.00,17.6,25.3,32.9
2020-05-27,0.00,20.5,27.2,33.9
2020-05-28,0.00,17.1,25.1,33.1
2020-05-29,0.00,13.7,21.8,29.8
2020-05-30,0.00,12.2,18.2,24.2
2020-05-31,0.64,11.3,15.5,19.7
2020-06-01,0.00,11.1,15.2,19.3
2020-06-02,0.00,12.3,18.1,24.0
2020-06-03,0.00,17.8,24.2,30.7
2020-06-04,0.00,20.6,27.7,34.7
2020-06-05,0.00,13.1,23.3,33.5
2020-06-06,0.00,10.0,14.6,19.1
2020-06-07,0.00,8.6,13.5,18.5
2020-06-08,0.00,8.0,12.6,17.2
2020-06-09,0.00,9.9,17.0,24.1
2020-06-10,0.00,13.8,21.6,29.3
2020-06-11,0.00,15.0,22.9,30.8
2020-06-12,0.00,12.2,20.4,28.7
2020-06-13,0.00,10.6,14.5,18.4
2020-06-14,0.00,10.4,14.5,18.7
2020-06-15,0.00,11.8,17.7,23.6
2020-06-16,0.00,10.8,16.4,21.9
2020-06-17,0.00,10.0,15.0,20.0
2020-06-18,0.00,12.6,20.3,28.0
2020-06-19,0.00,16.5,23.6,30.7
2020-06-20,0.00,13.9,21.1,28.3
2020-06-21,0.00,12.8,19.2,25.5
2020-06-22,0.00,13.3,19.8,26.3
2020-06-23,0.00,13.9,21.9,29.8
2020-06-24,0.00,15.6,22.8,29.9
2020-06-25,0.00,14.0,21.2,28.5
2020-06-26,0.00,13.3,20.4,27.6
2020-06-27,0.00,14.9,22.0,29.0
2020-06-28,0.00,12.4,20.8,29.3
2020-06-29,0.00,10.7,15.9,21.1
2020-06-30,0.00,11.5,18.2,25.0
2020-07-01,0.00,12.4,21.1,29.8
2020-07-02,0.00,10.6,18.3,25.9
2020-07-03,0.00,10.2,17.2,24.1
2020-07-04,0.00,11.3,18.3,25.3
2020-07-05,0.00,15.1,22.9,30.7
2020-07-06,0.00,13.3,21.0,28.8
2020-07-07,0.00,10.9,17.3,23.7
2020-07-08,0.00,10.1,18.2,26.2
2020-07-09,0.00,13.6,21.1,28.6
2020-07-10,0.00,12.9,21.2,29.4
2020-07-11,0.00,17.9,24.4,30.9
2020-07-12,0.00,19.7,26.4,33.0
2020-07-13,0.00,17.5,25.6,33.6
2020-07-14,0.00,12.0,18.9,25.8
2020-07-15,0.00,11.5,18.6,25.8
2020-07-16,0.00,11.8,19.0,26.3
2020-07-17,0.00,13.0,19.5,26.0
2020-07-18,0.00,13.0,19.8,26.7
2020-07-19,0.00,13.6,20.7,27.8
2020-07-20,0.00,12.8,19.0,25.2
2020-07-21,0.00,11.7,18.1,24.4
2020-07-22,0.00,11.8,18.9,26.1
2020-07-23,0.00,11.7,18.3,24.9
2020-07-24,0.00,12.2,19.0,25.8
2020-07-25,0.00,11.8,18.2,24.5
2020-07-26,0.00,12.5,20.3,28.1
2020-07-27,0.00,13.8,20.5,27.1
2020-07-28,0.00,14.1,20.7,27.3
2020-07-29,0.00,13.4,20.6,27.8
2020-07-30,0.00,13.0,20.1,27.1
2020-07-31,0.00,12.7,19.8,27.0
2020-08-01,0.00,12.6,19.9,27.2
2020-08-02,0.00,12.6,20.4,28.2
2020-08-03,0.00,13.7,21.5,29.3
2020-08-04,0.00,12.7,21.4,30.2
2020-08-05,0.00,12.3,18.9,25.6
2020-08-06,0.00,13.6,16.8,20.0
2020-08-07,0.00,12.2,18.6,25.0
2020-08-08,0.00,12.7,19.8,27.0
2020-08-09,0.00,15.0,22.0,28.9
2020-08-10,0.00,16.3,23.4,30.5
2020-08-11,0.00,15.1,22.1,29.0
2020-08-12,0.00,14.0,20.3,26.6
2020-08-13,0.00,13.9,22.2,30.5
2020-08-14,0.00,18.2,26.6,35.1
2020-08-15,0.00,22.6,30.5,38.3
2020-08-16,0.00,22.6,30.0,37.3
2020-08-17,0.00,22.3,30.3,38.4
2020-08-18,0.00,22.9,28.7,34.5
2020-08-19,0.00,22.7,29.3,35.9
2020-08-20,0.00,18.1,26.0,33.8
2020-08-21,0.00,15.0,22.4,29.8
2020-08-22,0.00,15.9,23.1,30.4
2020-08-23,0.00,17.5,24.8,32.2
2020-08-24,0.00,17.8,24.0,30.1
2020-08-25,0.00,16.7,23.5,30.3
2020-08-26,0.00,15.6,21.1,26.6
2020-08-27,0.00,12.5,18.9,25.3
2020-08-28,0.00,11.9,18.6,25.4
2020-08-29,0.00,14.1,21.0,27.8
2020-08-30,0.00,14.2,20.9,27.6
2020-08-31,0.00,13.9,20.6,27.4
2020-09-01,0.00,15.3,21.1,27.0
2020-09-02,0.00,12.3,18.1,23.9
2020-09-03,0.00,12.7,18.9,25.1
2020-09-04,0.00,14.4,20.3,26.1
2020-09-05,0.00,15.5,22.4,29.3
2020-09-06,0.00,20.6,28.9,37.1
2020-09-07,0.00,24.9,32.7,40.6
2020-09-08,0.00,22.1,31.0,39.9
2020-09-09,0.00,16.9,23.2,29.5
2020-09-10,0.00,15.2,18.2,21.3
2020-09-11,0.00,13.8,17.5,21.2
2020-09-12,0.00,13.9,19.5,25.1
2020-09-13,0.00,15.2,22.4,29.5
2020-09-14,0.00,14.8,19.8,24.9
2020-09-15,0.00,12.3,19.2,26.0
2020-09-16,0.00,14.5,21.0,27.5
2020-09-17,0.00,15.5,21.6,27.8
2020-09-18,0.00,14.0,20.7,27.5
2020-09-19,0.00,13.4,19.1,24.8
2020-09-20,0.00,12.6,19.2,25.7
2020-09-21,0.00,16.2,23.5,30.8
2020-09-22,0.00,14.6,21.4,28.2
2020-09-23,0.00,13.2,20.2,27.2
2020-09-24,0.00,13.4,20.5,27.5
2020-09-25,0.00,12.4,19.2,25.9
2020-09-26,0.00,12.7,18.7,24.8
2020-09-27,0.00,14.8,21.3,27.8
2020-09-28,0.00,17.6,24.9,32.2
2020-09-29,0.00,19.5,27.0,34.6
2020-09-30,0.00,17.3,24.2,31.2
2020-10-01,0.00,17.3,25.4,33.4
2020-10-02,0.00,23.9,28.9,33.8
2020-10-03,0.00,21.8,27.5,33.2
2020-10-04,0.00,21.0,27.4,33.8
2020-10-05,0.00,19.6,25.5,31.4
2020-10-06,0.00,17.5,24.2,30.8
2020-10-07,0.00,16.7,23.1,29.5
2020-10-08,0.00,12.8,19.3,25.9
2020-10-09,0.00,11.7,16.1,20.4
2020-10-10,0.00,11.9,16.5,21.1
2020-10-11,0.00,12.7,17.3,22.0
2020-10-12,0.00,12.2,18.1,23.9
2020-10-13,0.00,14.6,21.5,28.4
2020-10-14,0.00,17.4,23.6,29.8
2020-10-15,0.00,17.6,24.2,30.8
2020-10-16,0.00,19.5,25.7,31.9
2020-10-17,0.00,18.6,25.3,32.0
2020-10-18,0.00,19.7,26.4,33.1
2020-10-19,0.00,18.6,24.4,30.2
2020-10-20,0.00,17.4,23.0,28.6
2020-10-21,0.00,17.1,23.3,29.4
2020-10-22,0.00,16.7,22.9,29.1
2020-10-23,0.00,11.7,18.1,24.6
2020-10-24,0.00,10.5,15.9,21.2
2020-10-25,0.00,10.3,14.9,19.6
2020-10-26,0.00,11.6,14.8,18.1
2020-10-27,0.00,9.6,15.3,21.0
2020-10-28,0.00,11.5,17.3,23.2
2020-10-29,0.00,11.9,17.8,23.8
2020-10-30,0.00,12.2,18.2,24.2
2020-10-31,0.00,13.1,18.3,23.6
2020-11-01,0.00,14.1,19.8,25.6
2020-11-02,0.00,15.4,21.8,28.2
2020-11-03,0.00,15.1,21.6,28.1
2020-11-04,0.00,13.5,19.6,25.8
2020-11-05,0.00,13.6,19.0,24.4
2020-11-06,0.00,13.4,20.3,27.2
2020-11-07,1.87,7.0,10.4,13.8
2020-11-08,0.00,7.0,10.7,14.5
2020-11-09,0.42,2.8,7.3,11.8
2020-11-10,0.00,2.5,8.1,13.6
2020-11-11,0.00,5.4,10.9,16.5
2020-11-12,0.00,6.2,9.8,13.5
2020-11-13,0.00,5.3,11.2,17.0
2020-11-14,3.12,6.6,10.9,15.1
2020-11-15,0.00,6.2,10.2,14.2
2020-11-16,0.00,6.8,12.9,18.9
2020-11-17,0.00,8.9,16.1,23.2
2020-11-18,9.58,14.0,16.5,19.1
2020-11-19,5.53,7.8,11.6,15.3
2020-11-20,0.00,7.3,11.5,15.7
2020-11-21,0.00,6.9,12.0,17.0
2020-11-22,0.00,6.3,11.0,15.7
2020-11-23,0.00,5.7,11.8,17.9
2020-11-24,0.00,6.9,11.0,15.1
2020-11-25,0.00,6.8,12.3,17.8
2020-11-26,0.00,5.8,10.2,14.6
2020-11-27,0.00,6.7,11.0,15.3
2020-11-28,0.00,5.8,11.4,17.1
2020-11-29,0.00,5.5,11.2,16.8
2020-11-30,0.00,6.8,12.5,18.3
2020-12-01,0.00,8.0,13.1,18.1
2020-12-02,0.00,9.2,13.2,17.2
2020-12-03,0.00,8.8,12.8,16.8
2020-12-04,0.00,9.0,14.0,19.0
2020-12-05,0.00,8.9,13.7,18.5
2020-12-06,0.00,9.6,14.2,18.8
2020-12-07,0.00,7.7,11.1,14.4
2020-12-08,0.00,10.7,15.3,19.9
2020-12-09,0.00,12.7,17.2,21.6
2020-12-10,0.00,8.1,13.0,17.9
2020-12-11,0.00,6.6,12.4,18.2
2020-12-12,15.31,6.1,9.1,12.1
2020-12-13,4.43,7.0,9.7,12.3
2020-12-14,11.17,6.8,9.5,12.1
2020-12-15,0.00,5.2,8.8,12.4
2020-12-16,0.00,5.5,9.6,13.6
2020-12-17,3.91,5.2,10.2,15.3
2020-12-18,4.86,7.1,8.9,10.7
2020-12-19,0.00,6.9,10.3,13.6
2020-12-20,0.00,5.8,9.6,13.5
2020-12-21,0.00,6.0,10.5,15.1
2020-12-22,0.00,5.6,11.1,16.6
2020-12-23,0.00,5.8,9.0,12.2
2020-12-24,0.00,2.8,7.8,12.9
2020-12-25,0.00,4.2,9.3,14.5
2020-12-26,1.14,10.3,13.0,15.6
2020-12-27,0.01,6.9,10.0,13.1
2020-12-28,0.78,5.6,9.5,13.5
2020-12-29,0.00,4.7,7.5,10.2
2020-12-30,0.00,5.9,9.9,13.9
2020-12-31,2.75,6.3,10.0,13.7
2021-01-01,0.08,5.0,9.0,13.1
2021-01-02,0.00,6.2,10.9,15.5
2021-01-03,1.36,8.4,9.6,10.9
2021-01-04,0.00,6.2,9.5,12.8
2021-01-05,2.76,5.7,9.3,12.9
2021-01-06,0.00,4.6,8.1,11.5
2021-01-07,0.00,5.1,10.3,15.6
2021-01-08,0.00,5.7,9.6,13.4
2021-01-09,0.00,5.1,10.0,15.0
2021-01-10,0.00,5.5,10.3,15.1
2021-01-11,0.00,5.9,10.6,15.4
2021-01-12,0.00,5.6,10.6,15.6
2021-01-13,0.00,7.6,11.6,15.6
2021-01-14,0.00,9.4,14.5,19.6
2021-01-15,0.00,9.5,14.4,19.4
2021-01-16,0.00,11.7,16.2,20.8
2021-01-17,0.00,11.3,16.8,22.4
2021-01-18,0.00,12.4,17.7,23.1
2021-01-19,0.00,10.2,16.1,22.0
2021-01-20,0.00,7.5,11.8,16.0
2021-01-21,0.00,8.2,13.4,18.6
2021-01-22,0.00,5.5,11.8,18.0
2021-01-23,6.05,3.4,5.8,8.2
2021-01-24,0.00,3.2,6.8,10.4
2021-01-25,5.04,2.5,5.1,7.7
2021-01-26,0.24,2.2,5.5,8.9
2021-01-27,34.06,1.0,4.5,8.1
2021-01-28,46.75,6.1,7.7,9.3
2021-01-29,51.25,5.0,6.8,8.5
2021-01-30,0.69,3.7,7.5,11.3
2021-01-31,0.00,6.0,10.4,14.7
2021-02-01,0.00,8.9,13.1,17.2
2021-02-02,0.72,9.8,13.0,16.2
2021-02-03,5.20,5.5,9.4,13.4
2021-02-04,0.00,5.0,8.5,12.0
2021-02-05,0.00,5.5,9.4,13.4
2021-02-06,0.00,7.7,13.1,18.4
2021-02-07,0.00,9.6,14.3,18.9
2021-02-08,0.00,6.4,12.4,18.4
2021-02-09,0.00,7.2,11.6,16.0
2021-02-10,0.00,7.8,10.9,14.0
2021-02-11,0.00,7.1,11.4,15.8
2021-02-12,5.89,6.9,10.6,14.2
2021-02-13,0.68,7.3,10.0,12.6
2021-02-14,1.53,6.4,9.1,11.8
2021-02-15,2.38,5.6,8.3,11.0
2021-02-16,1.04,6.9,9.8,12.7
2021-02-17,0.00,5.3,8.1,11.0
2021-02-18,0.00,5.1,9.8,14.6
2021-02-19,0.00,7.0,12.3,17.5
2021-02-20,1.36,6.2,10.6,14.9
2021-02-21,0.37,5.5,9.1,12.7
2021-02-22,0.00,5.8,10.5,15.3
2021-02-23,0.00,8.6,13.7,18.9
2021-02-24,0.00,11.3,16.7,22.0
2021-02-25,0.00,7.6,12.7,17.8
2021-02-26,0.00,7.3,12.4,17.5
2021-02-27,0.00,5.0,9.8,14.6
2021-02-28,0.00,3.2,9.0,14.7
2021-03-01,0.00,7.1,11.9,16.7
2021-03-02,0.00,8.4,13.7,19.1
2021-03-03,0.00,7.8,13.1,18.4
2021-03-04,0.00,5.6,11.2,16.8
2021-03-05,0.00,4.9,11.0,17.1
2021-03-06,5.75,6.0,11.6,17.2
2021-03-07,0.70,4.1,8.7,13.4
2021-03-08,0.00,4.3,9.1,14.0
2021-03-09,0.00,5.2,8.8,12.5
2021-03-10,10.46,5.2,8.4,11.6
2021-03-11,6.98,3.4,6.0,8.6
2021-03-12,0.49,3.2,7.1,11.1
2021-03-13,0.00,4.4,10.3,16.2
2021-03-14,0.00,4.6,8.2,11.7
2021-03-15,7.63,4.0,8.4,12.8
2021-03-16,0.89,3.2,5.5,7.8
2021-03-17,0.00,3.2,7.9,12.6
2021-03-18,0.00,2.9,7.5,12.2
2021-03-19,10.90,9.0,11.4,13.7
2021-03-20,0.26,6.6,10.2,13.8
2021-03-21,0.00,4.8,8.6,12.3
2021-03-22,0.00,4.8,10.2,15.5
2021-03-23,0.00,4.4,9.3,14.3
2021-03-24,0.00,6.2,10.9,15.5
2021-03-25,0.00,6.8,12.5,18.1
2021-03-26,0.00,5.8,9.9,14.0
2021-03-27,0.00,6.0,12.6,19.2
2021-03-28,0.00,10.9,16.7,22.6
2021-03-29,0.00,8.7,16.5,24.2
2021-03-30,0.00,9.2,14.2,19.2
2021-03-31,0.00,9.4,15.6,21.8
2021-04-01,0.00,9.4,17.7,26.0
2021-04-02,0.00,10.8,19.0,27.3
2021-04-03,0.00,6.4,14.2,22.0
2021-04-04,0.00,7.2,11.2,15.2
2021-04-05,0.00,7.2,11.3,15.3
2021-04-06,0.00,6.4,10.5,14.6
2021-04-07,0.00,6.7,12.8,19.0
2021-04-08,0.00,4.8,10.4,16.0
2021-04-09,0.00,5.7,12.1,18.6
2021-04-10,0.00,5.2,10.6,16.1
2021-04-11,0.00,5.1,12.8,20.6
2021-04-12,0.00,5.5,13.7,22.0
2021-04-13,0.00,6.1,14.2,22.4
2021-04-14,0.00,5.9,10.6,15.3
2021-04-15,0.00,5.6,11.9,18.1
2021-04-16,0.00,5.0,11.8,18.6
2021-04-17,0.00,4.9,12.3,19.7
2021-04-18,0.00,5.8,13.8,21.9
2021-04-19,0.00,9.7,18.5,27.2
2021-04-20,0.00,6.9,14.1,21.3
2021-04-21,0.00,6.3,10.8,15.2
2021-04-22,0.00,7.2,13.0,18.9
2021-04-23,0.00,7.4,12.6,17.7
2021-04-24,0.00,6.8,12.4,18.0
2021-04-25,0.00,7.6,12.1,16.5
2021-04-26,1.91,5.9,8.7,11.5
2021-04-27,0.00,5.0,9.4,13.9
2021-04-28,0.00,5.0,11.9,18.9
2021-04-29,0.00,9.4,17.7,26.0
2021-04-30,0.00,9.8,17.9,26.0
2021-05-01,0.00,8.3,15.7,23.1
2021-05-02,0.00,7.3,12.9,18.5
2021-05-03,0.00,7.7,14.6,21.5
2021-05-04,0.00,10.8,18.9,27.0
2021-05-05,0.00,13.6,20.6,27.6
2021-05-06,0.00,9.4,18.9,28.4
2021-05-07,0.00,7.8,14.3,20.8
2021-05-08,0.00,7.2,13.8,20.4
2021-05-09,0.00,10.8,18.8,26.9
2021-05-10,0.00,11.7,18.4,25.2
2021-05-11,0.00,11.4,19.5,27.5
2021-05-12,0.00,12.5,20.6,28.6
2021-05-13,0.00,10.8,18.3,25.9
2021-05-14,0.00,8.9,16.2,23.5
2021-05-15,0.00,8.2,13.6,19.1
2021-05-16,0.00,8.0,12.1,16.3
2021-05-17,0.00,8.9,13.8,18.6
2021-05-18,0.00,7.5,13.2,18.9
2021-05-19,0.00,7.2,14.4,21.6
2021-05-20,0.00,6.5,11.3,16.1
2021-05-21,0.00,5.4,10.6,15.8
2021-05-22,0.00,5.8,11.8,17.8
2021-05-23,0.00,7.2,13.9,20.6
2021-05-24,0.00,7.2,12.8,18.4
2021-05-25,0.00,9.1,16.6,24.1
2021-05-26,0.00,9.4,14.5,19.7
2021-05-27,0.00,7.7,16.0,24.2
2021-05-28,0.00,6.9,14.2,21.5
2021-05-29,0.00,8.7,15.8,22.9
2021-05-30,0.00,8.5,13.5,18.6
2021-05-31,0.00,9.7,19.2,28.7
2021-06-01,0.00,16.5,24.2,31.8
2021-06-02,0.00,13.4,21.1,28.9
2021-06-03,0.00,12.2,18.9,25.6
2021-06-04,0.00,12.7,20.3,27.9
2021-06-05,0.00,12.4,18.7,25.0
2021-06-06,0.00,11.6,18.7,25.7
2021-06-07,0.00,9.3,16.3,23.2
2021-06-08,0.00,8.2,13.1,18.1
2021-06-09,0.00,7.8,12.5,17.2
2021-06-10,0.00,7.2,11.9,16.5
2021-06-11,0.00,7.4,13.3,19.2
2021-06-12,0.00,8.0,14.9,21.8
2021-06-13,0.00,13.8,20.0,26.2
2021-06-14,0.00,13.9,19.2,24.5
2021-06-15,0.00,11.1,16.9,22.7
2021-06-16,0.00,10.9,18.2,25.5
2021-06-17,0.00,16.0,24.4,32.7
2021-06-18,0.00,21.3,29.3,37.3
2021-06-19,0.00,20.0,28.0,36.0
2021-06-20,0.00,16.1,24.4,32.7
2021-06-21,0.00,13.2,21.9,30.5
2021-06-22,0.00,11.6,18.0,24.5
2021-06-23,0.00,12.7,18.3,23.9
2021-06-24,0.00,11.8,17.6,23.3
2021-06-25,0.00,11.4,17.1,22.9
2021-06-26,0.00,11.6,18.8,26.0
2021-06-27,0.00,13.8,21.2,28.6
2021-06-28,0.00,13.7,20.1,26.6
2021-06-29,0.00,12.7,19.3,25.8
2021-06-30,0.00,13.6,20.5,27.5
2021-07-01,0.00,12.9,18.4,23.9
2021-07-02,0.00,12.3,19.3,26.2
2021-07-03,0.00,12.7,20.0,27.4
2021-07-04,0.00,12.3,19.5,26.8
2021-07-05,0.00,11.9,19.2,26.4
2021-07-06,0.00,12.3,19.7,27.1
2021-07-07,0.00,11.2,18.5,25.7
2021-07-08,0.00,10.6,17.4,24.3
2021-07-09,0.00,12.0,23.2,34.5
2021-07-10,0.00,20.9,28.9,37.0
2021-07-11,0.00,21.7,29.7,37.8
2021-07-12,0.00,13.3,22.5,31.7
2021-07-13,0.00,11.5,19.7,27.9
2021-07-14,0.00,11.3,17.9,24.5
2021-07-15,0.00,11.2,19.1,27.0
2021-07-16,0.00,10.9,18.1,25.4
2021-07-17,0.00,11.6,19.1,26.5
2021-07-18,0.00,12.6,21.6,30.6
2021-07-19,0.00,18.1,25.2,32.3
2021-07-20,0.00,16.0,24.3,32.6
2021-07-21,0.00,14.5,21.0,27.6
2021-07-22,0.00,15.1,22.2,29.2
2021-07-23,0.00,14.3,21.1,27.8
2021-07-24,0.00,15.7,23.4,31.1
2021-07-25,0.00,15.0,23.1,31.3
2021-07-26,0.00,14.4,22.7,31.1
2021-07-27,0.00,15.2,22.1,28.9
2021-07-28,0.00,17.4,25.3,33.2
2021-07-29,0.00,17.3,24.8,32.3
2021-07-30,0.00,17.4,24.9,32.3
2021-07-31,0.00,17.9,25.1,32.4
2021-08-01,0.00,13.8,22.0,30.1
2021-08-02,0.00,10.9,18.9,26.9
2021-08-03,0.00,10.7,20.1,29.5
2021-08-04,0.00,12.1,21.8,31.5
2021-08-05,0.00,11.1,19.7,28.3
2021-08-06,0.00,11.4,18.5,25.7
2021-08-07,0.00,12.9,22.4,31.9
2021-08-08,0.00,14.5,22.9,31.3
2021-08-09,0.00,13.5,21.9,30.2
2021-08-10,0.00,13.4,21.9,30.4
2021-08-11,0.00,14.0,23.7,33.4
2021-08-12,0.00,16.7,24.1,31.6
2021-08-13,0.00,16.3,23.8,31.3
2021-08-14,0.00,16.6,23.0,29.4
2021-08-15,0.00,15.9,23.5,31.1
2021-08-16,0.00,15.7,24.1,32.5
2021-08-17,0.00,15.2,23.6,32.0
2021-08-18,0.00,11.8,19.7,27.6
2021-08-19,0.00,11.8,18.6,25.5
2021-08-20,0.00,12.0,18.8,25.6
2021-08-21,0.00,11.9,18.5,25.1
2021-08-22,0.00,11.4,17.6,23.8
2021-08-23,0.00,10.8,18.1,25.4
2021-08-24,0.00,10.6,18.5,26.4
2021-08-25,0.00,10.8,18.5,26.2
2021-08-26,0.00,10.4,18.6,26.7
2021-08-27,0.00,11.5,21.3,31.1
2021-08-28,0.00,17.9,26.7,35.6
2021-08-29,0.00,20.0,28.9,37.9
2021-08-30,0.00,18.0,26.0,33.9
2021-08-31,0.00,14.7,24.2,33.8
2021-09-01,0.00,12.3,20.3,28.3
2021-09-02,0.00,10.2,17.1,24.1
2021-09-03,0.00,9.8,16.5,23.2
2021-09-04,0.00,11.3,19.2,27.1
2021-09-05,0.00,15.0,22.9,30.9
2021-09-06,0.00,17.8,25.9,33.9
2021-09-07,0.00,19.1,27.3,35.6
2021-09-08,0.00,20.7,26.6,32.5
2021-09-09,0.00,20.1,27.3,34.5
2021-09-10,0.00,15.4,23.1,30.9
2021-09-11,0.00,14.6,20.9,27.1
2021-09-12,0.00,15.3,22.1,28.9
2021-09-13,0.00,17.3,24.5,31.8
2021-09-14,0.00,17.1,24.3,31.5
2021-09-15,0.00,14.8,23.0,31.3
2021-09-16,0.00,12.0,19.6,27.3
2021-09-17,0.00,10.6,16.9,23.3
2021-09-18,0.00,10.1,17.3,24.5
2021-09-19,0.00,10.5,16.6,22.6
2021-09-20,0.00,12.7,17.9,23.0
2021-09-21,0.00,14.0,21.9,29.9
2021-09-22,0.00,19.4,26.9,34.4
2021-09-23,0.00,15.9,23.0,30.1
2021-09-24,0.00,15.7,23.8,32.0
2021-09-25,0.00,14.0,22.5,30.9
2021-09-26,0.00,12.0,18.9,25.8
2021-09-27,0.00,10.7,16.3,22.0
2021-09-28,0.00,10.8,16.8,22.8
2021-09-29,0.00,9.9,16.6,23.2
2021-09-30,0.00,10.5,17.7,24.9
2021-10-01,0.00,12.7,21.0,29.4
2021-10-02,0.00,14.3,22.5,30.8
2021-10-03,0.00,14.6,23.0,31.4
2021-10-04,0.00,14.6,23.3,31.9
2021-10-05,0.00,14.3,22.9,31.5
2021-10-06,0.00,14.6,19.3,24.1
2021-10-07,0.00,13.0,16.6,20.2
2021-10-08,0.00,13.0,16.4,19.9
2021-10-09,0.00,13.1,16.0,18.9
2021-10-10,0.00,11.1,16.4,21.7
2021-10-11,0.00,11.1,17.4,23.8
2021-10-12,0.00,12.2,15.9,19.6
2021-10-13,0.00,8.8,14.4,20.0
2021-10-14,0.00,8.1,13.6,19.1
2021-10-15,0.00,9.4,16.4,23.4
2021-10-16,0.00,10.2,18.7,27.2
2021-10-17,0.00,11.6,20.3,29.0
2021-10-18,0.34,10.1,15.9,21.7
2021-10-19,0.02,8.3,12.4,16.6
2021-10-20,0.00,8.0,13.7,19.3
2021-10-21,5.50,16.3,18.0,19.6
2021-10-22,1.03,17.4,19.9,22.4
2021-10-23,1.07,13.1,15.2,17.2
2021-10-24,1.39,12.8,15.2,17.6
2021-10-25,98.15,14.4,15.7,17.0
2021-10-26,11.71,11.1,13.7,16.3
2021-10-27,0.00,11.0,14.1,17.3
2021-10-28,0.00,12.2,17.8,23.3
2021-10-29,0.00,13.7,19.5,25.3
2021-10-30,0.00,12.8,19.1,25.4
2021-10-31,0.00,12.2,15.4,18.5
2021-11-01,0.00,10.1,13.7,17.3
2021-11-02,4.42,12.9,15.0,17.0
2021-11-03,0.00,12.1,15.1,18.2
2021-11-04,1.08,11.9,17.3,22.7
2021-11-05,0.00,10.0,14.0,18.0
2021-11-06,0.00,9.8,13.7,17.7
2021-11-07,0.00,8.4,12.7,17.0
2021-11-08,0.00,7.4,11.6,15.7
2021-11-09,9.94,8.3,12.6,16.9
2021-11-10,0.91,11.1,14.6,18.0
2021-11-11,0.00,10.7,14.8,19.0
2021-11-12,0.00,12.1,16.0,19.9
2021-11-13,0.00,12.9,16.9,20.9
2021-11-14,0.00,12.4,17.2,22.1
2021-11-15,0.00,11.6,15.3,18.9
2021-11-16,0.00,8.3,12.8,17.3
2021-11-17,0.00,10.5,13.4,16.3
2021-11-18,0.00,9.5,13.1,16.6
