PRISM Time Series Data
Location:  Lat: 37.7658   Lon: -122.4270   Elev: 38m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2017-01-01 - 2021-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2022-Jan-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2020-03-31,0.00,10.2,13.1,16.0
2020-04-01,0.00,9.8,13.5,17.1
2020-04-02,0.00,6.9,10.9,14.9
2020-04-03,0.00,6.1,11.3,16.6
2020-04-04,0.48,7.4,11.2,15.1
2020-04-05,12.24,9.9,11.6,13.3
2020-04-06,7.59,5.7,8.7,11.7
2020-04-07,0.01,5.1,7.6,10.2
2020-04-08,0.00,5.2,10.8,16.4
2020-04-09,0.00,10.4,12.8,15.2
2020-04-10,0.00,12.1,14.2,16.3
2020-04-11,0.00,11.2,13.9,16.6
2020-04-12,0.00,11.1,12.7,14.2
2020-04-13,0.00,10.7,13.7,16.6
2020-04-14,0.00,8.3,13.8,19.3
2020-04-15,0.00,8.1,16.3,24.6
2020-04-16,0.00,9.4,16.1,22.8
2020-04-17,0.00,11.8,13.6,15.5
2020-04-18,0.00,12.1,13.7,15.3
2020-04-19,0.00,11.6,14.1,16.6
2020-04-20,0.00,11.9,14.5,17.1
2020-04-21,0.00,11.7,13.6,15.6
2020-04-22,0.00,10.6,14.1,17.6
2020-04-23,0.00,10.7,16.1,21.4
2020-04-24,0.00,12.0,16.2,20.5
2020-04-25,0.00,11.4,17.5,23.7
2020-04-26,0.00,11.9,18.4,24.9
2020-04-27,0.00,11.5,15.2,18.9
2020-04-28,0.00,11.5,16.4,21.2
2020-04-29,0.00,12.6,17.7,22.8
2020-04-30,0.00,12.2,14.8,17.5
2020-05-01,0.00,10.5,14.6,18.7
2020-05-02,0.00,9.8,14.8,19.9
2020-05-03,0.00,10.8,15.2,19.7
2020-05-04,0.00,8.7,13.0,17.3
2020-05-05,0.00,8.2,14.7,21.3
2020-05-06,0.00,9.7,14.5,19.3
2020-05-07,0.00,10.3,16.5,22.8
2020-05-08,0.00,11.2,19.6,28.0
2020-05-09,0.00,10.1,19.6,29.0
2020-05-10,0.52,11.1,14.9,18.7
2020-05-11,0.00,11.1,15.0,18.9
2020-05-12,3.02,11.7,16.0,20.3
2020-05-13,0.00,10.9,14.2,17.5
2020-05-14,0.69,10.7,14.3,17.9
2020-05-15,1.11,12.7,15.5,18.3
2020-05-16,0.00,12.2,15.6,19.0
2020-05-17,3.07,12.8,17.3,21.8
2020-05-18,5.84,13.5,17.5,21.4
2020-05-19,0.00,12.2,15.1,18.0
2020-05-20,0.00,11.8,14.6,17.5
2020-05-21,0.00,11.3,15.1,18.9
2020-05-22,0.00,11.2,16.1,21.1
2020-05-23,0.00,10.1,14.3,18.4
2020-05-24,0.00,10.3,16.5,22.7
2020-05-25,0.00,10.9,18.9,26.8
2020-05-26,0.00,13.9,22.4,30.9
2020-05-27,0.00,15.0,23.3,31.5
2020-05-28,0.00,12.9,20.2,27.5
2020-05-29,0.00,12.5,16.8,21.1
2020-05-30,0.00,14.1,17.1,20.1
2020-05-31,0.06,13.7,17.4,21.0
2020-06-01,0.00,12.6,15.5,18.5
2020-06-02,0.00,12.3,16.8,21.2
2020-06-03,0.00,13.9,21.5,29.2
2020-06-04,0.00,13.8,22.0,30.2
2020-06-05,0.00,12.2,19.9,27.6
2020-06-06,0.00,12.1,14.3,16.5
2020-06-07,0.00,11.0,14.3,17.6
2020-06-08,0.00,10.0,13.7,17.5
2020-06-09,0.00,9.8,16.1,22.5
2020-06-10,0.00,11.0,19.1,27.3
2020-06-11,0.00,12.4,18.8,25.1
2020-06-12,0.00,12.9,18.4,23.9
2020-06-13,0.00,12.8,15.6,18.3
2020-06-14,0.00,12.8,15.9,19.0
2020-06-15,0.00,13.2,16.6,20.0
2020-06-16,0.00,12.6,16.3,20.1
2020-06-17,0.00,11.5,15.4,19.3
2020-06-18,0.00,11.9,19.5,27.2
2020-06-19,0.00,12.2,20.5,28.8
2020-06-20,0.00,12.2,17.5,22.8
2020-06-21,0.00,12.6,16.8,20.9
2020-06-22,0.00,12.9,16.4,19.9
2020-06-23,0.00,13.0,18.3,23.5
2020-06-24,0.00,13.4,18.0,22.7
2020-06-25,0.00,12.9,18.0,23.1
2020-06-26,0.00,13.0,16.9,20.9
2020-06-27,0.00,13.4,17.7,22.1
2020-06-28,0.00,12.4,16.7,21.0
2020-06-29,0.00,11.4,14.7,18.0
2020-06-30,0.00,11.5,17.5,23.6
2020-07-01,0.00,11.6,18.2,24.8
2020-07-02,0.00,11.7,16.3,20.9
2020-07-03,0.00,11.8,15.7,19.7
2020-07-04,0.00,11.3,15.5,19.7
2020-07-05,0.00,11.4,18.4,25.5
2020-07-06,0.00,12.1,16.9,21.7
2020-07-07,0.00,11.0,15.2,19.4
2020-07-08,0.00,10.8,16.5,22.3
2020-07-09,0.00,11.5,17.2,22.8
2020-07-10,0.00,11.2,17.8,24.4
2020-07-11,0.00,11.7,17.5,23.2
2020-07-12,0.00,12.1,18.8,25.6
2020-07-13,0.00,12.0,18.8,25.7
2020-07-14,0.00,12.1,16.1,20.0
2020-07-15,0.00,12.4,16.6,20.8
2020-07-16,0.00,13.6,17.2,20.9
2020-07-17,0.00,13.5,16.9,20.3
2020-07-18,0.00,13.3,17.5,21.6
2020-07-19,0.00,13.2,17.6,22.0
2020-07-20,0.00,13.5,16.8,20.1
2020-07-21,0.65,13.0,16.0,19.1
2020-07-22,0.00,13.1,16.5,20.0
2020-07-23,0.00,13.4,17.4,21.3
2020-07-24,0.00,13.1,16.9,20.8
2020-07-25,0.00,12.2,15.4,18.6
2020-07-26,0.00,12.9,17.4,21.8
2020-07-27,0.00,12.7,17.0,21.3
2020-07-28,0.00,12.6,16.9,21.2
2020-07-29,0.00,12.4,16.2,20.0
2020-07-30,0.00,12.6,16.6,20.6
2020-07-31,0.00,12.2,16.0,19.8
2020-08-01,0.00,12.8,16.3,19.8
2020-08-02,0.00,13.3,17.0,20.7
2020-08-03,0.00,13.0,16.8,20.5
2020-08-04,0.00,13.5,18.2,23.0
2020-08-05,0.00,14.0,17.0,20.1
2020-08-06,0.00,13.8,16.0,18.2
2020-08-07,0.00,13.7,18.4,23.0
2020-08-08,0.00,13.6,18.5,23.3
2020-08-09,0.00,13.9,18.3,22.7
2020-08-10,0.00,14.0,19.2,24.3
2020-08-11,0.00,14.3,18.2,22.1
2020-08-12,0.00,14.4,17.6,20.8
2020-08-13,0.00,13.1,17.8,22.6
2020-08-14,0.00,13.1,21.0,29.0
2020-08-15,0.00,19.1,27.8,36.5
2020-08-16,0.00,18.5,26.1,33.7
2020-08-17,0.84,18.7,24.1,29.5
2020-08-18,0.00,17.9,22.4,26.9
2020-08-19,0.00,17.3,22.8,28.4
2020-08-20,0.00,13.9,19.7,25.5
2020-08-21,0.00,13.3,18.6,23.9
2020-08-22,0.00,15.0,20.2,25.3
2020-08-23,0.00,14.8,20.6,26.4
2020-08-24,0.00,14.9,19.2,23.5
2020-08-25,0.00,14.8,19.5,24.2
2020-08-26,0.00,13.7,17.5,21.3
2020-08-27,0.00,12.9,15.6,18.4
2020-08-28,0.00,12.5,16.0,19.4
2020-08-29,0.00,12.9,16.3,19.7
2020-08-30,0.00,13.3,16.3,19.3
2020-08-31,0.00,13.0,16.9,20.9
2020-09-01,0.00,13.8,17.3,20.8
2020-09-02,0.00,14.4,17.0,19.6
2020-09-03,0.00,14.7,17.9,21.1
2020-09-04,0.00,14.1,17.0,19.9
2020-09-05,0.00,13.5,18.0,22.6
2020-09-06,0.00,15.6,24.7,33.9
2020-09-07,0.00,20.5,29.5,38.5
2020-09-08,0.00,16.0,25.7,35.4
2020-09-09,0.00,14.9,20.1,25.3
2020-09-10,0.00,14.9,16.1,17.2
2020-09-11,0.00,13.1,16.2,19.2
2020-09-12,0.00,13.2,18.2,23.3
2020-09-13,0.00,13.0,19.0,25.1
2020-09-14,0.00,13.3,16.2,19.1
2020-09-15,0.00,14.0,17.2,20.4
2020-09-16,0.00,15.3,19.3,23.2
2020-09-17,0.00,16.7,20.7,24.7
2020-09-18,0.00,16.6,19.7,22.7
2020-09-19,0.00,16.0,19.6,23.1
2020-09-20,0.00,14.3,19.3,24.4
2020-09-21,0.00,14.0,21.3,28.5
2020-09-22,0.00,13.6,18.7,23.9
2020-09-23,0.00,13.6,18.1,22.6
2020-09-24,0.00,13.8,19.0,24.1
2020-09-25,0.00,15.4,20.3,25.1
2020-09-26,0.00,14.7,18.3,21.9
2020-09-27,0.00,14.9,19.8,24.7
2020-09-28,0.00,16.9,25.2,33.5
2020-09-29,0.00,15.1,24.5,34.0
2020-09-30,0.00,14.5,18.5,22.4
2020-10-01,0.00,16.0,22.2,28.5
2020-10-02,0.00,17.7,24.8,31.9
2020-10-03,0.00,15.1,23.4,31.7
2020-10-04,0.00,14.1,22.1,30.2
2020-10-05,0.00,12.4,17.7,23.0
2020-10-06,0.00,12.2,18.9,25.5
2020-10-07,0.00,12.2,17.4,22.6
2020-10-08,0.00,13.4,16.0,18.6
2020-10-09,0.21,15.3,17.0,18.6
2020-10-10,0.00,14.4,17.5,20.7
2020-10-11,0.00,14.6,18.0,21.3
2020-10-12,0.00,13.9,19.2,24.4
2020-10-13,0.00,14.1,21.0,27.9
2020-10-14,0.00,14.8,22.0,29.2
2020-10-15,0.00,16.5,23.0,29.4
2020-10-16,0.00,19.5,26.4,33.3
2020-10-17,0.00,17.5,25.3,33.0
2020-10-18,0.00,16.3,24.4,32.5
2020-10-19,0.00,14.2,21.5,28.9
2020-10-20,0.00,13.4,19.1,24.9
2020-10-21,0.00,13.4,20.5,27.7
2020-10-22,0.00,13.5,20.3,27.1
2020-10-23,0.00,13.0,17.8,22.6
2020-10-24,0.00,12.1,16.6,21.1
2020-10-25,0.00,12.3,16.2,20.1
2020-10-26,0.00,14.7,17.9,21.0
2020-10-27,0.00,11.5,17.9,24.2
2020-10-28,0.00,11.3,18.2,25.1
2020-10-29,0.00,10.7,17.2,23.8
2020-10-30,0.00,10.0,17.0,23.9
2020-10-31,0.00,9.3,14.7,20.1
2020-11-01,0.00,10.4,17.1,23.8
2020-11-02,0.00,11.5,17.6,23.7
2020-11-03,0.00,10.6,16.9,23.2
2020-11-04,0.00,10.4,14.7,19.0
2020-11-05,0.00,12.6,17.2,21.7
2020-11-06,0.00,13.3,19.4,25.5
2020-11-07,0.00,10.1,12.9,15.7
2020-11-08,0.00,10.0,12.6,15.3
2020-11-09,0.23,5.0,9.1,13.3
2020-11-10,0.00,5.3,9.6,13.9
2020-11-11,0.00,5.3,10.3,15.2
2020-11-12,0.00,8.1,11.5,14.9
2020-11-13,2.29,8.9,12.7,16.5
2020-11-14,1.71,8.0,11.0,14.0
2020-11-15,0.00,7.2,11.6,15.9
2020-11-16,0.00,6.6,12.6,18.6
2020-11-17,5.67,10.7,15.5,20.3
2020-11-18,5.91,14.2,15.2,16.3
2020-11-19,0.00,9.7,13.1,16.5
2020-11-20,0.00,8.2,12.0,15.8
2020-11-21,0.00,7.7,12.9,18.1
2020-11-22,0.00,7.6,12.4,17.2
2020-11-23,0.00,6.9,10.6,14.2
2020-11-24,0.00,7.2,11.1,15.1
2020-11-25,0.00,6.4,11.4,16.5
2020-11-26,0.00,8.3,12.0,15.8
2020-11-27,0.00,5.2,11.4,17.6
2020-11-28,0.00,5.0,11.2,17.3
2020-11-29,0.00,4.0,10.6,17.1
2020-11-30,0.00,4.5,10.2,15.9
2020-12-01,0.00,4.8,10.9,16.9
2020-12-02,0.00,5.2,11.3,17.4
2020-12-03,0.00,5.1,11.6,18.1
2020-12-04,0.00,6.3,11.6,16.9
2020-12-05,0.00,6.0,12.1,18.2
2020-12-06,0.00,6.8,11.4,16.0
2020-12-07,0.00,6.0,11.3,16.7
2020-12-08,0.00,9.1,16.2,23.3
2020-12-09,0.00,7.0,14.5,22.0
2020-12-10,0.00,7.6,13.2,18.9
2020-12-11,9.94,8.4,12.9,17.5
2020-12-12,3.10,9.3,11.6,13.9
2020-12-13,19.00,10.2,12.2,14.1
2020-12-14,0.20,9.6,12.2,14.7
2020-12-15,0.00,6.5,10.3,14.0
2020-12-16,1.37,7.3,10.6,14.0
2020-12-17,10.76,8.0,11.2,14.5
2020-12-18,0.00,6.2,10.2,14.2
2020-12-19,0.00,4.9,10.4,15.9
2020-12-20,0.00,4.8,10.2,15.5
2020-12-21,0.00,5.0,10.6,16.1
2020-12-22,0.00,4.7,9.8,14.9
2020-12-23,0.00,5.7,10.6,15.5
2020-12-24,0.00,8.0,11.5,15.0
2020-12-25,8.03,7.3,10.4,13.5
2020-12-26,0.00,9.1,12.6,16.1
2020-12-27,0.00,8.2,11.8,15.4
2020-12-28,2.38,8.0,11.3,14.6
2020-12-29,0.00,5.2,9.3,13.5
2020-12-30,0.74,4.2,9.9,15.7
2020-12-31,0.20,4.5,9.0,13.5
2021-01-01,0.00,6.5,10.8,15.1
2021-01-02,5.51,5.2,9.9,14.5
2021-01-03,0.06,9.5,10.7,11.8
2021-01-04,4.35,8.9,10.5,12.1
2021-01-05,3.38,6.5,11.0,15.4
2021-01-06,0.30,5.2,9.4,13.6
2021-01-07,0.50,5.3,9.6,13.9
2021-01-08,0.74,9.2,11.8,14.5
2021-01-09,0.00,6.6,10.6,14.6
2021-01-10,0.00,5.0,10.4,15.7
2021-01-11,0.00,6.3,10.5,14.6
2021-01-12,0.00,7.4,11.3,15.1
2021-01-13,0.00,9.0,12.0,15.0
2021-01-14,0.00,9.1,14.2,19.3
2021-01-15,0.00,8.0,14.1,20.2
2021-01-16,0.00,8.2,13.7,19.2
2021-01-17,0.00,8.3,14.2,20.1
2021-01-18,0.00,9.9,16.3,22.7
2021-01-19,0.00,10.0,17.4,24.8
2021-01-20,0.00,10.8,14.4,18.0
2021-01-21,0.00,5.7,12.3,18.8
2021-01-22,2.91,4.2,9.1,14.1
2021-01-23,0.86,8.2,10.0,11.8
2021-01-24,1.21,6.5,10.0,13.5
2021-01-25,1.57,8.9,10.1,11.2
2021-01-26,5.34,5.6,8.7,11.8
2021-01-27,17.12,3.5,7.3,11.2
2021-01-28,15.69,9.4,10.8,12.2
2021-01-29,13.81,8.6,10.4,12.2
2021-01-30,0.00,5.7,9.2,12.6
2021-01-31,0.00,8.9,12.0,15.0
2021-02-01,3.98,8.9,12.3,15.6
2021-02-02,10.18,8.5,12.1,15.6
2021-02-03,0.18,7.8,11.3,14.8
2021-02-04,0.00,6.1,9.6,13.2
2021-02-05,0.00,6.3,10.8,15.4
2021-02-06,0.00,5.5,11.6,17.6
2021-02-07,0.00,6.8,12.6,18.5
2021-02-08,0.00,6.6,12.5,18.4
2021-02-09,0.00,7.1,10.7,14.3
2021-02-10,0.00,9.5,11.9,14.2
2021-02-11,6.27,8.7,12.2,15.8
2021-02-12,7.36,8.7,10.9,13.1
2021-02-13,1.68,11.6,13.2,14.8
2021-02-14,0.77,10.0,12.4,14.9
2021-02-15,6.77,9.1,11.0,12.9
2021-02-16,1.64,10.4,12.1,13.8
2021-02-17,0.00,7.0,10.3,13.6
2021-02-18,0.00,5.5,10.9,16.3
2021-02-19,7.09,5.6,10.8,16.0
2021-02-20,0.58,10.5,12.1,13.7
2021-02-21,0.00,7.9,11.2,14.6
2021-02-22,0.00,7.1,12.0,16.9
2021-02-23,0.00,9.5,15.1,20.8
2021-02-24,0.00,8.4,16.6,24.8
2021-02-25,0.00,8.5,14.3,20.1
2021-02-26,0.00,8.5,13.2,17.9
2021-02-27,0.00,7.4,11.5,15.5
2021-02-28,0.00,8.3,12.0,15.8
2021-03-01,0.00,8.8,14.0,19.1
2021-03-02,0.00,8.2,13.8,19.4
2021-03-03,0.00,8.7,12.5,16.3
2021-03-04,0.00,8.6,11.9,15.2
2021-03-05,3.23,8.4,11.6,14.8
2021-03-06,3.16,8.4,12.8,17.2
2021-03-07,0.00,7.2,9.9,12.6
2021-03-08,0.00,6.7,10.4,14.1
2021-03-09,4.30,9.3,11.7,14.0
2021-03-10,13.89,7.6,10.5,13.5
2021-03-11,4.40,6.8,9.3,11.8
2021-03-12,0.00,6.3,9.9,13.4
2021-03-13,0.00,7.2,11.5,15.9
2021-03-14,2.33,9.4,10.7,12.0
2021-03-15,2.47,7.5,10.3,13.1
2021-03-16,0.00,6.9,9.3,11.8
2021-03-17,0.00,6.1,9.0,11.9
2021-03-18,0.51,6.9,9.6,12.3
2021-03-19,11.82,9.7,11.1,12.5
2021-03-20,0.14,10.1,12.4,14.6
2021-03-21,0.00,7.8,10.9,13.9
2021-03-22,0.00,7.0,11.1,15.2
2021-03-23,0.00,8.1,11.4,14.7
2021-03-24,0.00,8.9,13.6,18.2
2021-03-25,0.00,9.3,13.9,18.4
2021-03-26,0.00,8.4,11.4,14.5
2021-03-27,0.00,8.0,13.8,19.6
2021-03-28,0.00,8.8,14.9,21.0
2021-03-29,0.00,8.1,13.7,19.3
2021-03-30,0.00,8.3,12.0,15.7
2021-03-31,0.00,8.4,16.2,23.9
2021-04-01,0.00,11.9,19.4,26.9
2021-04-02,0.00,11.4,18.7,25.9
2021-04-03,0.00,9.5,12.8,16.1
2021-04-04,0.00,10.3,12.6,14.8
2021-04-05,0.00,9.9,12.3,14.8
2021-04-06,0.00,9.7,11.1,12.5
2021-04-07,0.00,8.9,11.4,14.0
2021-04-08,0.00,9.3,11.3,13.3
2021-04-09,0.00,8.7,11.8,14.8
2021-04-10,0.00,8.7,11.4,14.0
2021-04-11,0.00,8.0,12.3,16.7
2021-04-12,0.00,8.0,12.9,17.7
2021-04-13,0.00,9.0,12.2,15.4
2021-04-14,0.00,9.4,11.6,13.7
2021-04-15,0.00,9.0,12.9,16.7
2021-04-16,0.00,8.2,11.4,14.7
2021-04-17,0.00,8.5,10.8,13.1
2021-04-18,0.00,9.3,11.4,13.4
2021-04-19,0.00,8.9,14.4,19.9
2021-04-20,0.00,9.5,12.0,14.5
2021-04-21,0.00,9.9,11.9,14.0
2021-04-22,0.00,9.5,11.2,12.8
2021-04-23,0.00,9.9,10.8,11.8
2021-04-24,0.00,9.4,12.4,15.4
2021-04-25,0.50,9.4,12.7,16.1
2021-04-26,3.97,9.4,11.5,13.7
2021-04-27,0.00,8.7,11.7,14.8
2021-04-28,0.00,8.2,12.6,17.1
2021-04-29,0.00,9.9,15.9,21.9
2021-04-30,0.00,9.7,12.0,14.3
2021-05-01,0.09,9.8,11.9,14.1
2021-05-02,0.00,10.0,13.4,16.9
2021-05-03,0.00,9.4,13.3,17.3
2021-05-04,0.00,10.3,14.8,19.3
2021-05-05,0.00,10.9,15.4,19.8
2021-05-06,0.00,11.2,13.9,16.5
2021-05-07,0.00,9.3,12.2,15.1
2021-05-08,0.00,9.4,13.4,17.5
2021-05-09,0.00,9.3,15.8,22.3
2021-05-10,0.00,10.4,16.2,22.0
2021-05-11,0.00,11.0,16.4,21.8
2021-05-12,0.00,9.7,13.2,16.6
2021-05-13,0.00,9.7,12.9,16.2
2021-05-14,0.00,10.0,12.9,15.8
2021-05-15,0.07,10.1,11.9,13.6
2021-05-16,0.00,9.7,11.9,14.1
2021-05-17,0.00,10.5,12.7,14.8
2021-05-18,0.00,9.9,11.9,13.8
2021-05-19,0.00,10.2,13.8,17.3
2021-05-20,0.00,9.5,12.5,15.5
2021-05-21,0.00,8.9,12.5,16.1
2021-05-22,0.00,9.4,12.7,16.1
2021-05-23,0.00,9.1,12.9,16.6
2021-05-24,0.00,10.6,13.5,16.5
2021-05-25,0.00,10.5,13.4,16.3
2021-05-26,0.00,9.8,12.4,14.9
2021-05-27,0.00,10.3,13.4,16.6
2021-05-28,0.00,10.6,13.7,16.7
2021-05-29,0.00,10.5,13.1,15.6
2021-05-30,0.00,10.4,12.2,14.1
2021-05-31,0.00,10.8,15.5,20.2
2021-06-01,0.00,10.4,16.2,21.9
2021-06-02,0.00,10.7,14.5,18.3
2021-06-03,0.00,11.1,13.8,16.5
2021-06-04,0.00,11.3,15.9,20.5
2021-06-05,0.00,10.9,13.4,15.8
2021-06-06,0.00,10.9,15.5,20.1
2021-06-07,0.00,10.7,14.6,18.4
2021-06-08,0.00,11.1,13.7,16.2
2021-06-09,0.00,10.6,13.7,16.7
2021-06-10,0.00,10.5,13.5,16.5
2021-06-11,0.00,10.4,13.9,17.5
2021-06-12,0.00,11.3,15.5,19.7
2021-06-13,0.00,14.7,19.1,23.6
2021-06-14,0.09,13.8,17.3,20.8
2021-06-15,0.00,12.9,16.4,19.8
2021-06-16,0.00,11.4,16.5,21.5
2021-06-17,0.00,11.9,19.0,26.2
2021-06-18,0.00,14.4,21.8,29.1
2021-06-19,0.00,13.1,19.5,26.0
2021-06-20,0.00,12.4,16.7,20.9
2021-06-21,0.00,12.5,15.9,19.3
2021-06-22,0.00,13.7,16.2,18.7
2021-06-23,0.00,15.1,16.9,18.6
2021-06-24,0.00,14.4,16.4,18.3
2021-06-25,0.00,12.7,16.4,20.1
2021-06-26,0.00,12.6,15.4,18.2
2021-06-27,0.00,13.0,16.0,19.1
2021-06-28,0.00,12.6,15.0,17.5
2021-06-29,0.00,12.6,15.2,17.8
2021-06-30,0.00,13.1,16.2,19.3
2021-07-01,1.03,13.7,15.6,17.5
2021-07-02,0.00,13.8,15.9,18.0
2021-07-03,0.00,13.4,16.4,19.4
2021-07-04,0.00,13.7,16.4,19.1
2021-07-05,0.00,13.4,16.3,19.3
2021-07-06,0.00,13.2,16.1,19.1
2021-07-07,0.00,12.6,14.8,17.1
2021-07-08,0.00,12.2,14.5,16.8
2021-07-09,0.00,12.3,17.4,22.4
2021-07-10,0.00,12.8,17.4,22.0
2021-07-11,0.00,12.4,16.5,20.7
2021-07-12,0.00,11.7,14.1,16.4
2021-07-13,0.00,11.7,13.7,15.7
2021-07-14,0.00,11.6,14.3,16.9
2021-07-15,0.00,11.6,15.2,18.8
2021-07-16,0.00,11.9,14.0,16.1
2021-07-17,0.00,11.6,15.1,18.6
2021-07-18,0.00,12.3,16.2,20.0
2021-07-19,0.00,12.8,16.6,20.4
2021-07-20,0.00,12.9,16.5,20.0
2021-07-21,0.00,12.4,15.1,17.7
2021-07-22,0.00,12.3,15.6,18.8
2021-07-23,0.00,12.0,14.6,17.2
2021-07-24,0.00,12.0,16.4,20.9
2021-07-25,0.00,12.8,16.1,19.4
2021-07-26,0.00,13.0,16.4,19.9
2021-07-27,0.00,13.2,16.0,18.8
2021-07-28,0.00,13.3,17.8,22.4
2021-07-29,0.00,13.1,17.0,20.8
2021-07-30,0.00,13.6,17.1,20.7
2021-07-31,0.00,13.9,17.2,20.5
2021-08-01,0.00,14.2,17.4,20.7
2021-08-02,0.00,13.7,17.1,20.4
2021-08-03,0.00,12.4,16.5,20.5
2021-08-04,0.00,12.9,16.5,20.2
2021-08-05,0.00,13.0,15.7,18.3
2021-08-06,0.00,14.1,15.9,17.7
2021-08-07,0.00,13.8,18.1,22.5
2021-08-08,0.00,14.0,17.6,21.1
2021-08-09,0.00,13.6,17.5,21.5
2021-08-10,0.00,13.9,17.3,20.8
2021-08-11,0.00,13.7,17.9,22.1
2021-08-12,0.00,14.1,17.3,20.4
2021-08-13,0.00,14.2,17.2,20.1
2021-08-14,0.00,14.2,16.8,19.4
2021-08-15,0.00,14.3,16.9,19.4
2021-08-16,0.00,14.3,17.2,20.0
2021-08-17,0.00,14.2,18.0,21.7
2021-08-18,0.00,13.8,17.0,20.1
2021-08-19,0.00,13.6,17.5,21.4
2021-08-20,0.00,14.3,17.3,20.4
2021-08-21,0.00,15.2,17.2,19.2
2021-08-22,0.00,14.3,16.3,18.3
2021-08-23,0.00,13.9,17.0,20.2
2021-08-24,0.00,13.8,16.6,19.4
2021-08-25,0.00,13.5,16.6,19.8
2021-08-26,0.00,12.7,16.0,19.3
2021-08-27,0.00,12.9,18.0,23.2
2021-08-28,0.00,14.4,21.4,28.5
2021-08-29,0.00,15.1,22.6,30.1
2021-08-30,0.00,14.0,18.1,22.1
2021-08-31,0.00,13.3,17.3,21.4
2021-09-01,0.00,13.4,16.7,19.9
2021-09-02,0.00,13.4,16.2,18.9
2021-09-03,0.00,13.4,15.5,17.6
2021-09-04,0.00,11.8,14.8,17.8
2021-09-05,0.00,11.3,16.2,21.0
2021-09-06,0.00,11.4,16.9,22.5
2021-09-07,0.00,12.6,19.6,26.6
2021-09-08,0.00,14.2,17.8,21.4
2021-09-09,0.00,15.2,19.2,23.2
2021-09-10,0.12,14.4,16.9,19.4
2021-09-11,0.00,14.1,16.4,18.6
2021-09-12,0.00,13.7,17.0,20.4
2021-09-13,0.00,13.7,17.9,22.1
2021-09-14,0.00,13.0,17.5,21.9
2021-09-15,0.00,12.5,16.3,20.1
2021-09-16,0.00,13.5,16.0,18.5
2021-09-17,0.00,14.3,15.6,17.0
2021-09-18,0.00,14.0,16.4,18.8
2021-09-19,2.09,13.7,16.9,20.0
2021-09-20,0.00,14.1,17.4,20.8
2021-09-21,0.00,14.0,21.4,28.8
2021-09-22,0.00,16.0,23.0,30.0
2021-09-23,0.00,12.7,17.3,21.8
2021-09-24,0.00,11.9,17.9,24.0
2021-09-25,0.00,13.8,17.2,20.5
2021-09-26,0.00,14.6,16.0,17.4
2021-09-27,0.00,14.5,16.0,17.5
2021-09-28,0.85,14.3,17.2,20.2
2021-09-29,0.00,12.9,17.3,21.7
2021-09-30,0.00,11.9,16.8,21.6
2021-10-01,0.00,13.3,20.9,28.5
2021-10-02,0.00,14.5,21.9,29.3
2021-10-03,0.00,13.7,21.6,29.4
2021-10-04,0.00,13.7,21.9,30.0
2021-10-05,0.00,13.0,18.9,24.8
2021-10-06,0.00,12.6,15.7,18.8
2021-10-07,0.00,12.8,15.2,17.6
2021-10-08,0.00,11.9,14.1,16.3
2021-10-09,0.00,12.1,14.2,16.4
2021-10-10,0.00,12.4,16.7,20.9
2021-10-11,0.00,11.2,16.5,21.7
2021-10-12,0.00,11.9,15.0,18.1
2021-10-13,3.79,11.3,15.4,19.6
2021-10-14,0.00,10.6,13.2,15.8
2021-10-15,0.00,10.6,16.1,21.7
2021-10-16,0.00,10.8,18.4,25.9
2021-10-17,0.00,13.6,20.6,27.6
2021-10-18,1.26,11.3,14.7,18.1
2021-10-19,0.00,10.5,13.2,15.9
2021-10-20,2.28,9.8,14.0,18.2
2021-10-21,20.23,13.0,15.2,17.4
2021-10-22,24.21,15.9,18.0,20.1
2021-10-23,1.72,13.1,15.4,17.8
2021-10-24,47.71,13.4,15.7,18.0
2021-10-25,94.37,13.4,15.2,17.0
2021-10-26,0.66,13.1,15.0,16.9
2021-10-27,0.00,13.0,15.6,18.2
2021-10-28,0.00,13.3,17.2,21.1
2021-10-29,0.00,13.5,18.6,23.8
2021-10-30,0.00,13.3,18.4,23.5
2021-10-31,0.75,12.9,14.8,16.6
2021-11-01,0.00,14.5,15.7,16.9
2021-11-02,8.95,14.5,15.5,16.5
2021-11-03,0.00,14.3,16.9,19.4
2021-11-04,4.92,12.8,17.0,21.2
2021-11-05,0.00,13.2,15.6,18.1
2021-11-06,0.00,10.7,14.2,17.7
2021-11-07,0.00,12.6,14.7,16.8
2021-11-08,3.72,9.3,12.7,16.0
2021-11-09,20.12,9.9,13.5,17.0
2021-11-10,2.12,13.1,15.1,17.1
2021-11-11,0.00,11.8,15.1,18.4
2021-11-12,0.00,13.1,16.9,20.7
2021-11-13,0.00,11.7,16.5,21.2
2021-11-14,0.00,11.8,16.7,21.6
2021-11-15,0.00,12.2,14.8,17.4
2021-11-16,0.00,11.7,13.8,15.8
2021-11-17,0.00,12.1,14.5,17.0
2021-11-18,0.00,10.6,14.5,18.4
